,Losses Discriminator,Losses Generator,Accurracy
0,2.014967918395996,6.522346496582031,0.2977346278317152
1,0.18807551264762878,5.027239799499512,0.3058252427184466
2,0.20971547067165375,6.083719253540039,0.31850053937432576
3,0.38860949873924255,5.455352306365967,0.3338727076591154
4,0.2273438274860382,3.742985248565674,0.34492988133764835
5,0.436576783657074,3.937593936920166,0.3597626752966559
6,0.39356690645217896,4.53113317489624,0.36704422869471415
7,0.40149417519569397,3.516627788543701,0.36947141316073356
8,0.3629004955291748,2.770392656326294,0.3859223300970874
9,0.3186945915222168,3.708530902862549,0.40264293419633224
10,0.3067449629306793,2.810981512069702,0.42961165048543687
11,0.5885895490646362,3.129117012023926,0.41936353829557715
12,0.8867514133453369,1.617973804473877,0.45037756202804746
13,0.6890531182289124,3.509554386138916,0.441747572815534
14,0.49115222692489624,2.4418821334838867,0.465210355987055
15,0.6417917609214783,3.650649070739746,0.4684466019417476
16,1.2118970155715942,1.2616924047470093,0.4797734627831715
17,0.583515465259552,2.589921236038208,0.4819309600862999
18,0.7293848991394043,2.616461992263794,0.4741100323624595
19,0.9157929420471191,1.9118555784225464,0.4878640776699029
20,0.6335943937301636,2.7898640632629395,0.48894282632146707
21,0.8841050267219543,3.797025680541992,0.4967637540453074
22,1.1071572303771973,1.0028831958770752,0.488403451995685
23,0.9751242995262146,5.623834609985352,0.48975188781014023
24,0.7917728424072266,1.94407320022583,0.4975728155339806
25,0.86869215965271,1.3348251581192017,0.47518878101402373
26,0.5449382662773132,1.9954352378845215,0.4929881337648328
27,0.8382159471511841,4.007712364196777,0.47761596548004315
28,0.8514857292175293,1.673475980758667,0.48759439050701187
29,1.0551798343658447,3.1237101554870605,0.48381877022653724
30,1.0055747032165527,5.6896562576293945,0.4792340884573894
31,0.7211982011795044,3.730412006378174,0.46305285868392665
32,0.7131590843200684,1.958597183227539,0.4848975188781014
33,0.7517881393432617,4.042651176452637,0.4552319309600863
34,0.6293924450874329,3.4844284057617188,0.4784250269687163
35,0.8063830137252808,3.509552001953125,0.47249190938511326
36,1.07633376121521,1.0923357009887695,0.47303128371089537
37,1.272023320198059,6.006136417388916,0.46871628910463864
38,0.7887327671051025,4.066804885864258,0.4614347357065804
39,0.8070191144943237,2.1763172149658203,0.47626752966558794
40,0.6955618858337402,1.829281210899353,0.4792340884573894
41,0.41368240118026733,2.38785719871521,0.5056634304207119
42,0.5235486626625061,3.034717082977295,0.47572815533980584
43,0.4768632650375366,4.286629676818848,0.47626752966558794
44,0.516680896282196,3.0537421703338623,0.47249190938511326
45,0.5407849550247192,1.7754032611846924,0.4759978425026969
46,0.5595254898071289,2.5731868743896484,0.46440129449838186
47,0.6929917931556702,1.469677448272705,0.4716828478964401
48,1.1852903366088867,1.556896686553955,0.4587378640776699
49,0.781145453453064,5.436908721923828,0.4581984897518878
50,0.7729299068450928,5.079202651977539,0.4552319309600863
51,0.7360413670539856,4.20111083984375,0.4684466019417476
52,0.6966103315353394,4.5648603439331055,0.47114347357065806
53,0.5063621997833252,3.4138779640197754,0.4471413160733549
54,0.4273141920566559,3.406681537628174,0.4646709816612729
55,0.7409973740577698,3.823244571685791,0.45658036677454156
56,0.45307090878486633,3.7185165882110596,0.45792880258899676
57,0.49731793999671936,3.3874974250793457,0.4425566343042071
58,0.5696549415588379,4.1626386642456055,0.4457928802588997
59,0.5936633944511414,3.1087279319763184,0.46440129449838186
60,2.1574273109436035,0.8405256867408752,0.41882416396979505
61,0.7527247667312622,5.551403522491455,0.4495685005393743
62,0.5551508069038391,4.813910484313965,0.45091693635382957
63,0.5539091229438782,2.5751776695251465,0.4250269687162891
64,0.34221741557121277,3.043935775756836,0.4517259978425027
65,0.39698317646980286,3.8868820667266846,0.4495685005393743
66,0.46918168663978577,3.381230354309082,0.44741100323624594
67,0.6411756873130798,4.809698104858398,0.4519956850053937
68,0.5615206360816956,3.2780821323394775,0.43473570658036675
69,0.6312856078147888,4.626052379608154,0.4279935275080906
70,0.5869520306587219,4.181805610656738,0.44390507011866237
71,0.5277477502822876,4.748989105224609,0.447680690399137
72,0.6928457021713257,2.8013699054718018,0.4395900755124056
73,0.9493904709815979,1.8792734146118164,0.45037756202804746
74,0.34745869040489197,3.4168593883514404,0.45145631067961167
75,0.5178390741348267,2.8773038387298584,0.4457928802588997
76,0.47972166538238525,3.7508485317230225,0.4633225458468177
77,0.5524224638938904,4.306958198547363,0.4441747572815534
78,0.4452793300151825,3.680509567260742,0.4387810140237325
79,0.46404629945755005,3.124558448791504,0.453344120819849
80,0.6105749607086182,3.2349331378936768,0.4522653721682848
81,0.48612380027770996,4.5789947509765625,0.4393203883495146
82,0.5281772017478943,2.322951316833496,0.4471413160733549
83,0.4247232675552368,2.857287883758545,0.44902912621359226
84,0.31986457109451294,2.9031453132629395,0.44282632146709816
85,0.6357064247131348,2.0199811458587646,0.45361380798274004
86,0.5077935457229614,2.628605842590332,0.43581445523193096
87,0.5433998703956604,4.139535427093506,0.4525350593311758
88,0.5227260589599609,3.45054292678833,0.4673678532901834
89,0.5115246176719666,3.179097890853882,0.4377022653721683
90,0.5286666750907898,2.288194179534912,0.4425566343042071
91,0.6753488183021545,3.6292335987091064,0.4452535059331176
92,0.513112485408783,5.101134300231934,0.4350053937432578
93,0.39224013686180115,3.7335124015808105,0.44687162891046384
94,0.5174239873886108,3.5049777030944824,0.4274541531823085
95,0.5417473912239075,2.216834545135498,0.4525350593311758
96,0.46269261837005615,4.033284664154053,0.43716289104638617
97,0.49673300981521606,4.6614789962768555,0.4430960086299892
98,0.5818216800689697,2.1776652336120605,0.43716289104638617
99,0.37173664569854736,3.6910572052001953,0.4325782092772384
